id,repo_id,label,url,message,new_message1,authorEmail,commitDate
4164,2,0,https://github.com/apache/dubbo/commit/8b6f4456d5664f4e7f32b0e772befc4b12086aaa,Mejora menor en los casos de prueba: (#1507) <enter> <enter> 1. Utilice org.junit.Assert en lugar de junit.framework.Assert(@Deprecated since Junit 4) <enter> 2. Utilice afirmarTrue y otros métodos de afirmación mediante importación estática para facilitar la lectura de los códigos,Mejora menor en los casos de prueba: ( <pr_link> ) <enter> 1. Utilice org.junit.Assert en lugar de junit.framework.Assert( @deprecated desde Junit 4) 2. Utilice afirmarTrue y otros métodos de afirmación mediante importación estática para facilitar la lectura de los códigos,desarrollador112,2018-04-21T06:25:06z
4168,2,0,https://github.com/apache/dubbo/commit/c1b686545cc1adaa1ff69c1493a094b751cad52f,Eliminar el código no utilizado.,Eliminar el código no utilizado.,desarrollador27,2018-04-28T03:12:57Z
4182,2,0,https://github.com/apache/dubbo/commit/6ec0225cfa9b45c8349d19019f965d5c52d40a09,Elimine la verificación nula innecesaria y corrija el error tipográfico.,Elimine la verificación nula innecesaria y corrija el error tipográfico.,desarrollador27,2018-05-09T07:15:01Z
4185,2,0,https://github.com/apache/dubbo/commit/243e57130646c69c047910dd079f19cbadc57613,Elimine la verificación nula innecesaria.,Elimine la verificación nula innecesaria.,desarrollador27,2018-05-09T07:08:07Z
4187,2,0,https://github.com/apache/dubbo/commit/6912d9a14fe2c35dee306da9a8e953ba29d736da,Actualice la versión de Tomcat a 8.5.31. (#1781),Actualice la versión de Tomcat a <versión>. (<pr_enlace>),desarrollador27,2018-05-14T07:47:35Z
4190,2,0,https://github.com/apache/dubbo/commit/51e2e80158c1d2f10cf8c38ae533e8c09ef91e9a,Elimine la verificación nula innecesaria.,Elimine la verificación nula innecesaria.,desarrollador27,2018-05-09T07:01:54Z
4195,2,0,https://github.com/apache/dubbo/commit/203078981bb23517703e7bbb60925b8542bc8983,Ignore testStatusChecker ya que es inestable y considere eliminarlo más tarde.,Ignore <iden> ya que es inestable y considere eliminarlo más tarde.,desarrollador27,2018-05-13T00:30:03Z
4196,2,3,https://github.com/apache/dubbo/commit/5adaa26b7a94c3ce1c84f59a677a1c3bd1f5c983,Elimine la verificación nula innecesaria.,Elimine la verificación nula innecesaria.,desarrollador27,2018-05-09T06:57:45Z
4206,2,2,https://github.com/apache/dubbo/commit/f4bd1b5f2cd54a7fd4944944f94d38bc5a2b1730,cambio suplementario para solicitud de extracción#1388,cambio suplementario para solicitud de extracción#1388,desarrollador10,2018-04-08T02:30:00Z
4207,2,2,https://github.com/apache/dubbo/commit/3516df569777b2ec6fbe20f130f3c342caf3f476,Corregir error de ortografía en arpillera ligera (#1779),Corregir error ortográfico en hessian-lite ( <pr_link> ),desarrollador50,2018-05-11T09:09:02Z
4221,2,0,https://github.com/apache/dubbo/commit/71e04fb634bf76d47c9ae55637db72fd7de50076,"Solución #1411 La configuración regional de Java usa '_' para dividir idioma, país y variante. (#1413)","Arreglar <issue_link> Java <iden> usa '_' idioma dividido, país, variante. (<pr_enlace>)",desarrollador152,2018-04-04T03:01:26Z
4224,2,0,https://github.com/apache/dubbo/commit/9e9e778e04aa95501e4ab9b49e8f927527e7e260,Optimizar_hessian_desr_rendimiento (#1705),Optimizar_hessian_desr_rendimiento ( <pr_link> ),desarrollador130,2018-04-26T10:51:02Z
4238,2,3,https://github.com/apache/dubbo/commit/34d7aa7ab671aa44764022b1bf348922da70d0e1,agregar encabezado de licencia ASF (#1459) <ingresar> <ingresar> * agregar encabezado de licencia ASF <ingresar> <ingresar> * agregar encabezado de licencia <ingresar> <ingresar> * agregar dependencias al AVISO,agregar <iden> encabezado de licencia ( <pr_link> ) <enter> * agregar <iden> encabezado de licencia <enter> * agregar encabezado de licencia <enter> * agregar dependencias a <file_name>,desarrollador71,2018-03-13T05:54:25Z
4239,2,0,https://github.com/apache/dubbo/commit/04576ff4ffdd5872e738b4e10e3905fe513109d2,actualizar la versión a 2.5.10,actualizar la versión a <versión>,desarrolladorr3,2018-03-13T01:42:10Z
4241,2,3,https://github.com/apache/dubbo/commit/a8aba7c71f49beaa3865e63c592c3509eed82e67,"Polaco, eliminar llamada de método obsoleto","Polaco, eliminar llamada de método obsoleto",desarrolladorr3,2018-03-12T09:51:27Z
4246,2,3,https://github.com/apache/dubbo/commit/23084275bf695f41b5f84d927c351e9b2b04a2be,Vuelva a agregar reglas de ruta .script para UT,Vuelva a agregar reglas de ruta .script para UT,desarrolladorr3,2018-03-09T01:02:18Z
4248,2,2,https://github.com/apache/dubbo/commit/c94198b090cb78fb296a270742ac898a53858071,Solucionar problemas de UT después del cambio de estructura,Solucionar problemas de UT después del cambio de estructura,desarrolladorr3,2018-03-08T11:11:37Z
4257,2,0,https://github.com/apache/dubbo/commit/635bc7983287d47d1d2c637a85fe21aabacdcd27,Elimine la lógica de apagado de la destrucción de frijoles primaverales para evitar la competencia.,Elimine la lógica de apagado de la destrucción de frijoles primaverales para evitar la competencia.,desarrolladorr3,2018-01-24T09:57:22Z
4258,2,0,https://github.com/apache/dubbo/commit/0423219d839404186b8a5ec7dec37f6addeb58d9,# 1411: desiscialización local 'Zh-Hant_cn',<Issue_Link>: <iden> desalializar 'Zh-hant_cn',desarrollador10,2018-03-01T06:58:01z
4269,2,0,https://github.com/apache/dubbo/commit/552965ee26ee307af47b7122c6b18195b4e435e0,Se corrigió la serialización de verificación #1138 en caso de que se cambiara desde la red.,Se corrigió la serialización de verificación de <issue_link> en caso de que se cambiara desde la red.,desarrolladorr3,2018-01-23T06:33:00Z
4274,2,3,https://github.com/apache/dubbo/commit/d8f3dd336c67316cfb147f20269acc3746c1d0fc,Cambiar dirección de la lista de correo,Cambiar dirección de lista <iden>,desarrolladorr3,2018-02-26T03:19:59Z
4275,2,0,https://github.com/apache/dubbo/commit/1b6743ddfb2f9bf5c460eabc9a51dd902c59eb64,Añadir comentario,Añadir comentario,desarrolladorr3,2018-01-22T01:39:38Z
4286,2,0,https://github.com/apache/dubbo/commit/72cecba20b7f4c9be6a725c39bcc1827dbe0e306,#992 agregar componente codecov (#993),<issue_link> agregar componente codecov ( <pr_link> ),desarrollador71,2017-12-29T13:59:31Z
4288,2,3,https://github.com/apache/dubbo/commit/7322f3ead103c4acbe2123404add364745a0a054,Traducir el contenido que falta y agregar la licencia de Apache,Traducir el contenido que falta y agregar la licencia de Apache,desarrolladorr3,2017-12-27T09:45:38Z
4299,2,0,https://github.com/apache/dubbo/commit/9ca9bb04b926ba33c6755aff8373314e60f2be89,CORREGIR ERROR TIPO #1260,Corregir error tipográfico <issue_link>,desarrollador329,2018-01-25T11:24:48Z
4315,2,0,https://github.com/apache/dubbo/commit/09722e3a93ad4ba40edf38ebdbfd7afee4977ee6,Eliminar dependencias innecesarias,Eliminar dependencias innecesarias,desarrolladorr3,2018-01-17T09:19:45Z
4331,2,3,https://github.com/apache/dubbo/commit/0d1ef9b411ea06e6b8c30439a96e0290b0b9dbf6,cambiar el nombre del paquete de CommandImpl a impl,cambiar el nombre del paquete de <iden> a impl,desarrollador10,2017-12-25T06:11:28Z
4333,2,0,https://github.com/apache/dubbo/commit/d41e7225d026b2e35ed78719e4ef4fa53b201fd8,#1104 Esfuerzo I18N para la base de código dubbo - dubbo-plugin,<issue_link> Esfuerzo I18N para la base de código dubbo - dubbo-plugin,desarrollador10,2017-12-25T06:09:49Z
4360,2,1,https://github.com/apache/dubbo/commit/75ed5f539ec321292a2ea23de89c72fc50336422,Eliminar optimización de serialización,Eliminar <nombre_archivo>,desarrolladorr3,2018-01-04T07:11:44Z
4364,2,0,https://github.com/apache/dubbo/commit/cf3a54e41526751b284c22189fcfad555a88a515,Agregar ejemplo de prueba para descansar,Agregar ejemplo de prueba para descansar,desarrolladorr3,2018-01-04T05:37:35Z
4369,2,0,https://github.com/apache/dubbo/commit/070b4ccd35e313764e6aed8717b47a72a437ffa1,#1067: esfuerzo I18N para la base del código dubbo - dubbo-rpc (parte 1),<issue_link> : Esfuerzo I18N para la base del código dubbo - dubbo-rpc (parte 1),desarrollador10,2017-12-20T05:40:43Z
4371,2,0,https://github.com/apache/dubbo/commit/8e20d1ca06597e75903cb97c6a01c470686fcf08,#1055 Traducir los comentarios del módulo dubbo-remoting (#1065),<issue_link> Traducir los comentarios del módulo dubbo-remoting (<pr_link>),desarrollador71,2017-12-20T03:43:18Z
4373,2,0,https://github.com/apache/dubbo/commit/720a3afe31d883c16778b910ece6b02da3c5215a,#1056: esfuerzo I18N para la base del código dubbo: dubbo-common,<issue_link> : Esfuerzo I18N para la base del código dubbo: dubbo-common,desarrollador10,2017-12-19T09:03:56Z
4375,2,0,https://github.com/apache/dubbo/commit/2da49b573c6c847380badb93e44523ada106dbd3,#1056 Esfuerzo I18N para la base del código dubbo: dubbo-common,<issue_link> Esfuerzo I18N para la base del código dubbo: dubbo-common,desarrollador10,2017-12-18T11:34:11Z
4385,2,3,https://github.com/apache/dubbo/commit/05461a4d6ec6e8789eb8d3beeaa78b3b8768a53e,Demostración de anotación de actualización,Demostración de anotación de actualización,desarrolladorr3,2017-12-12T12:14:10Z
4387,2,1,https://github.com/apache/dubbo/commit/c7695d4fc8bf50ace2489849dcd82051785257b4,eliminar árbol.txt,eliminar <nombre_archivo>,desarrollador10,2017-12-08T06:51:47Z
4390,2,0,https://github.com/apache/dubbo/commit/e51c52f1fdda187e033328f79ff0538ecf9c4972,Merge pull re <enter> <enter> arregla el puerto qos solo se puede configurar por problema de propiedad del sistema,Merge pull re <enter> repara el puerto qos solo se puede configurar mediante el problema de propiedad <iden>,desarrollador322,2017-12-06T02:41:15Z
4393,2,2,https://github.com/apache/dubbo/commit/3c6ee32e2a461fd154510a49edd2e8471fed12a4,"Se corrigió el número 946, la regla de ruta siempre debe ejecutarse cuando se cambia, pero solo debe ejecutarse en cada invocación cuando RUNTIME_KEY sea verdadero.","Se corrigió <issue_link> , la regla de ruta siempre debe ejecutarse cuando se modifica, pero solo debe ejecutarse en cada invocación cuando RUNTIME_KEY sea verdadero.",desarrolladorr3,2017-12-04T07:06:20Z
4400,2,0,https://github.com/apache/dubbo/commit/22385dc804d550ea9f415bc9f96c2d6d10139e92,Se corrigió un error tipográfico en NamedThreadFactory: mDeamo,Se corrigió el error tipográfico en <nombre_archivo>: mDeamo,desarrolladorr3,2017-11-29T10:13:43Z
4402,2,3,https://github.com/apache/dubbo/commit/a72490e26dc3daf2593873439b084b36195d15ae,Ajustar la plantilla de solicitud de extracción,Ajustar la plantilla de solicitud de extracción,desarrolladorr3,2017-11-16T11:37:01Z
4410,2,3,https://github.com/apache/dubbo/commit/ee2aaf3ad323b7060760a70160b9299fe9820b28,Ignorar la prueba unitaria CuratorZookeeperClientTest (sin servidor zk),Ignorar la prueba unitaria <nombre_archivo> (sin servidor zk),desarrolladorr3,2017-10-29T05:16:09Z
4415,2,2,https://github.com/apache/dubbo/commit/6a7717970fd3abde99651d405dc1fd75bedfac1c,Actualice OverrideServiceImpl.java <enter> <enter> solucione el error: no se puede habilitar la anulación,Actualizar <file_name> <enter> corrige el error: no se puede habilitar la anulación,desarrollador150,2017-10-10T09:06:02Z
4420,2,2,https://github.com/apache/dubbo/commit/02bdd04cde1b336d34279cca7c0538e7094459fc,Se corrigió el error de configuración de heartbeat UT en dubbo-test-examples,Se corrigió el error de configuración de heartbeat UT en dubbo-test-examples,desarrolladorr3,2017-10-22T10:54:50Z
4425,2,3,https://github.com/apache/dubbo/commit/de5dfbbfd14ccf6b1f898c9f8d6ec5802ee323b0,Agregue soporte de paquete para el módulo 'dubbo-remoting-netty4',Agregue soporte de paquete para el módulo 'dubbo-remoting-netty4',desarrolladorr3,2017-10-11T07:00:45Z
4435,2,0,https://github.com/apache/dubbo/commit/49af203aa20667a0568a19566c1e9892166435ae,Se corrigió el cambio #520 Clase principal esperar/notificar para bloquear/condicionar,Se corrigió <pr_link> cambiar <method_name> esperar/notificar para bloquear/condición,desarrolladorr3,2017-09-26T11:01:35Z
4441,2,2,https://github.com/apache/dubbo/commit/d961a3e5e305e5147cb5bd837dbccd3b7dfde257,corrección (dubbo-admin): webx-3.0.8 no compatible con spring-4.x,corrección (dubbo-admin): webx-<versión> no compatible con spring-<versión>,desarrolladorr3,2017-09-12T10:05:32Z
4443,2,0,https://github.com/apache/dubbo/commit/a8a7a88e998f00ee2dfdde98403bf7cc5f3f0fe8,agregar insignias para la última versión y licencia,agregar insignias para la última versión y licencia,desarrollador10,2017-09-12T05:44:58Z
4458,2,2,https://github.com/apache/dubbo/commit/50edbb0d1cd905c1131b783992081d1681017105,corregir error del compilador,corregir error del compilador,desarrolladorr3,2017-08-25T06:28:02Z
4459,2,3,https://github.com/apache/dubbo/commit/7c85e785b57d5d25707894d5874cbef9879e88cc,agregue el complemento del compilador maven a pom.xml,agregue el complemento del compilador maven a <nombre_archivo>,desarrolladorr3,2017-08-25T01:24:01Z
4467,2,0,https://github.com/apache/dubbo/commit/d24e0016649893ceba9c083a5e1edeccc279c545,actualizar LÉAME,actualizar LÉAME,desarrollador10,2016-06-12T08:26:30Z
4472,2,0,https://github.com/apache/dubbo/commit/66139d567eef8198101368b5d8ea37458767cae4,agregar prueba unitaria para la ruta de análisis,agregar prueba unitaria para la ruta de análisis,desarrollador10,2016-06-12T07:21:14Z
4482,2,3,https://github.com/apache/dubbo/commit/d423cf68fac9004d44d39542a001855d38fecf5f,habilitar la prueba unitaria en jdk6 y jdk7,habilitar la prueba unitaria en jdk6 y jdk7,desarrollador10,2016-06-07T13:38:05Z
4486,2,3,https://github.com/apache/dubbo/commit/b8b16fa4604e55487f2a42e5567a33df28abb554,encuentre el tipo de componente correcto cuando el tipo adjunto es Foo<int[]> en JDK 7 y posteriores,encuentre el tipo de componente correcto cuando el tipo adjunto es <iden><int[]> en <iden> 7 y posteriores,desarrollador10,2016-06-07T08:57:52Z
4501,2,3,https://github.com/apache/dubbo/commit/105a0c7d11d6e96f6ba692751b805a4a522dbd32,establecer ProtectionDomain para la clase recién generada,establezca <iden> para el <iden> recién generado,desarrollador223,2013-03-20T03:13:59Z
4502,2,3,https://github.com/apache/dubbo/commit/841f6c2612d049ac0aa8bcbb6a00dad8d77a6fca,agregue ProtectionDomain para la clase creada dinámicamente,agregue <iden> para la clase creada dinámicamente,desarrollador222,2013-03-11T13:02:08Z
4506,2,0,https://github.com/apache/dubbo/commit/efcb0f3b32366a32ede235219bec528a54db5f1a,actualizar la versión a 2.5.4-SNAPSHOT,actualizar la versión a <versión>,desarrollador90,2012-12-25T08:59:35Z
4512,2,0,https://github.com/apache/dubbo/commit/ae19c902ba30a468ff4dbc75b0fa38e146831602,actualizar la versión a 2.5.2-SNAPSHOT,actualizar la versión a <versión>,desarrollador90,2012-08-23T02:54:27Z
4529,2,0,https://github.com/apache/dubbo/commit/5dab2eb68231100bd6889d3981cc4167989a9718,versión 2.4.1,lanzamiento <versión>,desarrollador114,2012-07-20T08:31:15Z
4536,2,3,https://github.com/apache/dubbo/commit/5c423fd2531683a2d339120a4ab24a4319b18211,mv ejemplos,mv ejemplos,desarrollador114,2012-07-17T03:24:48Z
4553,2,1,https://github.com/apache/dubbo/commit/6002838cf7a80f1d9fd230051e5977e0d0e8e183,rm dubbo-admin,rm dubbo-admin,desarrollador230,2012-06-29T04:53:51Z
4558,2,2,https://github.com/apache/dubbo/commit/bfac27b7fe7fb1e5439604a73e0fe59db01f1457,Caso de prueba de reparación DUBBO-135 <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1993 1a56cb94-b969-4eaa-88fa-be21384802f2,Caso de prueba de reparación DUBBO-135 <enter> <url>,desarrollador231,2012-06-13T12:28:25Z
4567,2,3,https://github.com/apache/dubbo/commit/0b175dce80364142eabd40c406540abe2d914034,mover ejemplos <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1678 1a56cb94-b969-4eaa-88fa-be21384802f2,mover ejemplos <enter> <url>,desarrollador14,2012-05-07T13:36:14Z
4577,2,0,https://github.com/apache/dubbo/commit/502d6ef96bf92c034c1e88d46e04541df85b8da4,actualizar la versión a 2.2.0-SNAPSHOT <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1551 1a56cb94-b969-4eaa-88fa-be21384802f2,actualizar la versión a <versión> <ingresar> <url>,desarrollador63,2012-04-16T07:17:49Z
4578,2,0,https://github.com/apache/dubbo/commit/6764744115bffdcd7cde85112611dade6002fe5c,actualizar la versión a 2.1.6 <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1550 1a56cb94-b969-4eaa-88fa-be21384802f2,actualizar la versión a <versión> <ingresar> <url>,desarrollador63,2012-04-16T07:14:44Z
4604,2,0,https://github.com/apache/dubbo/commit/67fb63d6ca428e4c08934f52f867a3c49edde51a,paquete de refactor <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1412 1a56cb94-b969-4eaa-88fa-be21384802f2,paquete de refactor <entrar> <url>,desarrollador14,2012-03-23T16:36:45Z
4607,2,0,https://github.com/apache/dubbo/commit/034b8fa34a86a0b16559730aa3aade4f84cfdf3a,paquete de refactor <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1409 1a56cb94-b969-4eaa-88fa-be21384802f2,paquete de refactor <entrar> <url>,desarrollador14,2012-03-23T16:35:45Z
4608,2,0,https://github.com/apache/dubbo/commit/d99396ba9a61de1f110d11a9c7a0e336c204e590,paquete de refactor <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1408 1a56cb94-b969-4eaa-88fa-be21384802f2,paquete de refactor <entrar> <url>,desarrollador14,2012-03-23T16:35:36Z
4613,2,0,https://github.com/apache/dubbo/commit/a1eb950bade65c0942ce44c7834778c017e93ccd,paquete de refactor <enter> <enter> git-svn-id: http://code.alibabatech.com/svn/dubbo/trunk@1403 1a56cb94-b969-4eaa-88fa-be21384802f2,paquete de refactor <entrar> <url>,desarrollador14,2012-03-23T16:34:51Z
